"","oracle_acc","edge_prob","hc_lower_shd_mean","hc_upper_shd_mean","hc_lower_sid_mean","hc_upper_sid_mean","hc_lower_shd_sd","hc_upper_shd_sd","hc_lower_sid_sd","hc_upper_sid_sd","pc_lower_shd_mean","pc_upper_shd_mean","pc_lower_sid_mean","pc_upper_sid_mean","pc_lower_shd_sd","pc_upper_shd_sd","pc_lower_sid_sd","pc_upper_sid_sd","ges_lower_shd_mean","ges_upper_shd_mean","ges_lower_sid_mean","ges_upper_sid_mean","ges_lower_shd_sd","ges_upper_shd_sd","ges_lower_sid_sd","ges_upper_sid_sd","human_shd_mean","human_sid_mean","human_shd_sd","human_sid_sd"
"1",0.1,0.1,2.46666666666667,3.86666666666667,3.1,9.23333333333333,0.341508934715362,0.278474222721433,0.675260698911356,1.2012286175291,3.5,4.83333333333333,9.16666666666667,13.8333333333333,0.408951561080704,0.383820280421495,1.52532893255534,1.85328743844605,2.76666666666667,3.63333333333333,3.26666666666667,7.8,0.367293090813572,0.316167180181237,0.672844934968979,1.14911260114705,4.76666666666667,9.06666666666667,0.327594272939615,1.4035532358353
"2",0.3,0.1,2.46666666666667,3.86666666666667,3.1,9.23333333333333,0.341508934715362,0.278474222721433,0.675260698911356,1.2012286175291,3.5,4.83333333333333,9.16666666666667,13.8333333333333,0.408951561080704,0.383820280421495,1.52532893255534,1.85328743844605,2.76666666666667,3.63333333333333,3.26666666666667,7.8,0.367293090813572,0.316167180181237,0.672844934968979,1.14911260114705,3.76666666666667,6.13333333333333,0.427995416597366,1.02579751237682
"3",0.5,0.1,2.46666666666667,3.86666666666667,3.1,9.23333333333333,0.341508934715362,0.278474222721433,0.675260698911356,1.2012286175291,3.5,4.83333333333333,9.16666666666667,13.8333333333333,0.408951561080704,0.383820280421495,1.52532893255534,1.85328743844605,2.76666666666667,3.63333333333333,3.26666666666667,7.8,0.367293090813572,0.316167180181237,0.672844934968979,1.14911260114705,2.66666666666667,4.8,0.31924239820591,0.852851875673074
"4",0.7,0.1,2.46666666666667,3.86666666666667,3.1,9.23333333333333,0.341508934715362,0.278474222721433,0.675260698911356,1.2012286175291,3.5,4.83333333333333,9.16666666666667,13.8333333333333,0.408951561080704,0.383820280421495,1.52532893255534,1.85328743844605,2.76666666666667,3.63333333333333,3.26666666666667,7.8,0.367293090813572,0.316167180181237,0.672844934968979,1.14911260114705,2.13333333333333,3.63333333333333,0.243222301861086,0.635145622425144
"5",0.9,0.1,2.46666666666667,3.86666666666667,3.1,9.23333333333333,0.341508934715362,0.278474222721433,0.675260698911356,1.2012286175291,3.5,4.83333333333333,9.16666666666667,13.8333333333333,0.408951561080704,0.383820280421495,1.52532893255534,1.85328743844605,2.76666666666667,3.63333333333333,3.26666666666667,7.8,0.367293090813572,0.316167180181237,0.672844934968979,1.14911260114705,1.5,2.03333333333333,0.218405928090992,0.448454134902457
"6",0.1,0.2,5.33333333333333,6.9,16.4333333333333,30.2333333333333,0.581977076874736,0.517176241109176,3.0721901781012,3.56311994673057,4.71428571428571,6.03571428571429,26.1333333333333,32.0333333333333,0.414221852403171,0.34304172720851,2.63396409065695,2.66360405002391,6.16666666666667,6.83333333333333,11.8,22.4666666666667,0.484431965813483,0.434393045533262,1.99677901551013,2.43288454371866,7.8,24.5,0.572150611149792,3.21124103198705
"7",0.3,0.2,5.33333333333333,6.9,16.4333333333333,30.2333333333333,0.581977076874736,0.517176241109176,3.0721901781012,3.56311994673057,4.71428571428571,6.03571428571429,26.1333333333333,32.0333333333333,0.414221852403171,0.34304172720851,2.63396409065695,2.66360405002391,6.16666666666667,6.83333333333333,11.8,22.4666666666667,0.484431965813483,0.434393045533262,1.99677901551013,2.43288454371866,7.26666666666667,24.5,0.565143320919638,2.57429825277742
"8",0.5,0.2,5.33333333333333,6.9,16.4333333333333,30.2333333333333,0.581977076874736,0.517176241109176,3.0721901781012,3.56311994673057,4.71428571428571,6.03571428571429,26.1333333333333,32.0333333333333,0.414221852403171,0.34304172720851,2.63396409065695,2.66360405002391,6.16666666666667,6.83333333333333,11.8,22.4666666666667,0.484431965813483,0.434393045533262,1.99677901551013,2.43288454371866,5.26666666666667,16.5666666666667,0.462211906751973,2.062630467254
"9",0.7,0.2,5.33333333333333,6.9,16.4333333333333,30.2333333333333,0.581977076874736,0.517176241109176,3.0721901781012,3.56311994673057,4.71428571428571,6.03571428571429,26.1333333333333,32.0333333333333,0.414221852403171,0.34304172720851,2.63396409065695,2.66360405002391,6.16666666666667,6.83333333333333,11.8,22.4666666666667,0.484431965813483,0.434393045533262,1.99677901551013,2.43288454371866,4.5,16.0666666666667,0.449137103712257,2.19609545535756
"10",0.9,0.2,5.33333333333333,6.9,16.4333333333333,30.2333333333333,0.581977076874736,0.517176241109176,3.0721901781012,3.56311994673057,4.71428571428571,6.03571428571429,26.1333333333333,32.0333333333333,0.414221852403171,0.34304172720851,2.63396409065695,2.66360405002391,6.16666666666667,6.83333333333333,11.8,22.4666666666667,0.484431965813483,0.434393045533262,1.99677901551013,2.43288454371866,2.43333333333333,8.63333333333333,0.298206644904392,1.49365195697739
"11",0.1,0.3,9.5,9.73333333333333,29.0333333333333,41.9,0.674238608468415,0.639564027751616,3.22899341396556,2.90593922142578,9.10714285714286,9.85714285714286,44.4333333333333,48.6333333333333,0.475147667701788,0.459221464809188,2.98958921562159,2.98497193810333,8.53333333333333,8.73333333333333,27.0666666666667,39.7,0.5565355341452,0.565143320919638,3.1039216326956,3.05999398992724,12.3666666666667,47.7666666666667,0.485380129106869,2.62423862338973
"12",0.3,0.3,9.5,9.73333333333333,29.0333333333333,41.9,0.674238608468415,0.639564027751616,3.22899341396556,2.90593922142578,9.10714285714286,9.85714285714286,44.4333333333333,48.6333333333333,0.475147667701788,0.459221464809188,2.98958921562159,2.98497193810333,8.53333333333333,8.73333333333333,27.0666666666667,39.7,0.5565355341452,0.565143320919638,3.1039216326956,3.05999398992724,10.5333333333333,41,0.781588911163433,3.4974539179303
"13",0.5,0.3,9.5,9.73333333333333,29.0333333333333,41.9,0.674238608468415,0.639564027751616,3.22899341396556,2.90593922142578,9.10714285714286,9.85714285714286,44.4333333333333,48.6333333333333,0.475147667701788,0.459221464809188,2.98958921562159,2.98497193810333,8.53333333333333,8.73333333333333,27.0666666666667,39.7,0.5565355341452,0.565143320919638,3.1039216326956,3.05999398992724,7.6,30.6,0.511027812635825,2.50819346996172
"14",0.7,0.3,9.5,9.73333333333333,29.0333333333333,41.9,0.674238608468415,0.639564027751616,3.22899341396556,2.90593922142578,9.10714285714286,9.85714285714286,44.4333333333333,48.6333333333333,0.475147667701788,0.459221464809188,2.98958921562159,2.98497193810333,8.53333333333333,8.73333333333333,27.0666666666667,39.7,0.5565355341452,0.565143320919638,3.1039216326956,3.05999398992724,5.43333333333333,20.3666666666667,0.435977784241916,2.36763781272823
"15",0.9,0.3,9.5,9.73333333333333,29.0333333333333,41.9,0.674238608468415,0.639564027751616,3.22899341396556,2.90593922142578,9.10714285714286,9.85714285714286,44.4333333333333,48.6333333333333,0.475147667701788,0.459221464809188,2.98958921562159,2.98497193810333,8.53333333333333,8.73333333333333,27.0666666666667,39.7,0.5565355341452,0.565143320919638,3.1039216326956,3.05999398992724,4.26666666666667,13.8,0.518471079749294,1.85534332417877
"16",0.1,0.4,16.0333333333333,16.1,51.6333333333333,66.5,0.805845502053636,0.788349067909364,2.77984673907039,1.84686749395561,13.0689655172414,13.6896551724138,55.1666666666667,58.0666666666667,0.8303525194806,0.734618040687876,1.78584960701242,2.1059529086822,13.3333333333333,13.3333333333333,40.6666666666667,51.7,0.928889255531651,0.928889255531651,3.15948974977404,3.0031209819426,15.9666666666667,58.0333333333333,0.850264777331674,2.84361892355067
"17",0.3,0.4,16.0333333333333,16.1,51.6333333333333,66.5,0.805845502053636,0.788349067909364,2.77984673907039,1.84686749395561,13.0689655172414,13.6896551724138,55.1666666666667,58.0666666666667,0.8303525194806,0.734618040687876,1.78584960701242,2.1059529086822,13.3333333333333,13.3333333333333,40.6666666666667,51.7,0.928889255531651,0.928889255531651,3.15948974977404,3.0031209819426,14.3,52.1666666666667,0.683382392407701,2.68802509794888
"18",0.5,0.4,16.0333333333333,16.1,51.6333333333333,66.5,0.805845502053636,0.788349067909364,2.77984673907039,1.84686749395561,13.0689655172414,13.6896551724138,55.1666666666667,58.0666666666667,0.8303525194806,0.734618040687876,1.78584960701242,2.1059529086822,13.3333333333333,13.3333333333333,40.6666666666667,51.7,0.928889255531651,0.928889255531651,3.15948974977404,3.0031209819426,10.7666666666667,42.6333333333333,0.713874539563884,3.42052067466691
"19",0.7,0.4,16.0333333333333,16.1,51.6333333333333,66.5,0.805845502053636,0.788349067909364,2.77984673907039,1.84686749395561,13.0689655172414,13.6896551724138,55.1666666666667,58.0666666666667,0.8303525194806,0.734618040687876,1.78584960701242,2.1059529086822,13.3333333333333,13.3333333333333,40.6666666666667,51.7,0.928889255531651,0.928889255531651,3.15948974977404,3.0031209819426,9.26666666666667,35.1333333333333,0.623179340496342,2.8766732595388
"20",0.9,0.4,16.0333333333333,16.1,51.6333333333333,66.5,0.805845502053636,0.788349067909364,2.77984673907039,1.84686749395561,13.0689655172414,13.6896551724138,55.1666666666667,58.0666666666667,0.8303525194806,0.734618040687876,1.78584960701242,2.1059529086822,13.3333333333333,13.3333333333333,40.6666666666667,51.7,0.928889255531651,0.928889255531651,3.15948974977404,3.0031209819426,5.5,22.4666666666667,0.443989230479309,1.82431428360466
"21",0.1,0.5,17.3,17.3333333333333,59.9666666666667,70.4333333333333,0.834803301217801,0.829531557786673,2.91940921961463,2.05313515986511,16.4090909090909,16.8181818181818,63.2,64.6333333333333,0.952688360462416,0.884293842654928,2.44910578012814,2.44146734576115,16.3,16.3666666666667,54.8,60.8,1.02850186774455,1.03666500350977,3.37924700855495,2.85246414949214,18.1666666666667,66.2333333333333,0.632606963984136,1.80782674720027
"22",0.3,0.5,17.3,17.3333333333333,59.9666666666667,70.4333333333333,0.834803301217801,0.829531557786673,2.91940921961463,2.05313515986511,16.4090909090909,16.8181818181818,63.2,64.6333333333333,0.952688360462416,0.884293842654928,2.44910578012814,2.44146734576115,16.3,16.3666666666667,54.8,60.8,1.02850186774455,1.03666500350977,3.37924700855495,2.85246414949214,17.2,59.0333333333333,0.949773112652301,2.64596128299548
"23",0.5,0.5,17.3,17.3333333333333,59.9666666666667,70.4333333333333,0.834803301217801,0.829531557786673,2.91940921961463,2.05313515986511,16.4090909090909,16.8181818181818,63.2,64.6333333333333,0.952688360462416,0.884293842654928,2.44910578012814,2.44146734576115,16.3,16.3666666666667,54.8,60.8,1.02850186774455,1.03666500350977,3.37924700855495,2.85246414949214,13.3333333333333,52.9666666666667,0.730821193492798,2.53865895149992
"24",0.7,0.5,17.3,17.3333333333333,59.9666666666667,70.4333333333333,0.834803301217801,0.829531557786673,2.91940921961463,2.05313515986511,16.4090909090909,16.8181818181818,63.2,64.6333333333333,0.952688360462416,0.884293842654928,2.44910578012814,2.44146734576115,16.3,16.3666666666667,54.8,60.8,1.02850186774455,1.03666500350977,3.37924700855495,2.85246414949214,10.3666666666667,39.0666666666667,0.727905724180693,2.42351190665237
"25",0.9,0.5,17.3,17.3333333333333,59.9666666666667,70.4333333333333,0.834803301217801,0.829531557786673,2.91940921961463,2.05313515986511,16.4090909090909,16.8181818181818,63.2,64.6333333333333,0.952688360462416,0.884293842654928,2.44910578012814,2.44146734576115,16.3,16.3666666666667,54.8,60.8,1.02850186774455,1.03666500350977,3.37924700855495,2.85246414949214,6.23333333333333,20.8333333333333,0.4998467198002,2.15443052364797
"26",0.1,0.6,21.3333333333333,21.3333333333333,65.3333333333333,73.4,0.874062168458,0.874062168458,2.54853274593208,1.4634237921403,22.3461538461538,22.6923076923077,71.9666666666667,72.2666666666667,0.790213812725698,0.799556089857617,1.6468628913322,1.66802773779115,18.7666666666667,18.7666666666667,59.6,65.4666666666667,0.882373149794874,0.882373149794874,2.37641669785395,2.02951403125604,23.2333333333333,73.3666666666667,0.843750975591887,1.53014410960817
"27",0.3,0.6,21.3333333333333,21.3333333333333,65.3333333333333,73.4,0.874062168458,0.874062168458,2.54853274593208,1.4634237921403,22.3461538461538,22.6923076923077,71.9666666666667,72.2666666666667,0.790213812725698,0.799556089857617,1.6468628913322,1.66802773779115,18.7666666666667,18.7666666666667,59.6,65.4666666666667,0.882373149794874,0.882373149794874,2.37641669785395,2.02951403125604,20.8666666666667,65.1666666666667,0.777164509180329,1.85390754356215
"28",0.5,0.6,21.3333333333333,21.3333333333333,65.3333333333333,73.4,0.874062168458,0.874062168458,2.54853274593208,1.4634237921403,22.3461538461538,22.6923076923077,71.9666666666667,72.2666666666667,0.790213812725698,0.799556089857617,1.6468628913322,1.66802773779115,18.7666666666667,18.7666666666667,59.6,65.4666666666667,0.882373149794874,0.882373149794874,2.37641669785395,2.02951403125604,17.6333333333333,61.2,0.800119722842292,1.89093420930186
"29",0.7,0.6,21.3333333333333,21.3333333333333,65.3333333333333,73.4,0.874062168458,0.874062168458,2.54853274593208,1.4634237921403,22.3461538461538,22.6923076923077,71.9666666666667,72.2666666666667,0.790213812725698,0.799556089857617,1.6468628913322,1.66802773779115,18.7666666666667,18.7666666666667,59.6,65.4666666666667,0.882373149794874,0.882373149794874,2.37641669785395,2.02951403125604,12.3,43.2666666666667,0.673214966266049,2.42113934105666
"30",0.9,0.6,21.3333333333333,21.3333333333333,65.3333333333333,73.4,0.874062168458,0.874062168458,2.54853274593208,1.4634237921403,22.3461538461538,22.6923076923077,71.9666666666667,72.2666666666667,0.790213812725698,0.799556089857617,1.6468628913322,1.66802773779115,18.7666666666667,18.7666666666667,59.6,65.4666666666667,0.882373149794874,0.882373149794874,2.37641669785395,2.02951403125604,7.33333333333333,26.3333333333333,0.574022574215346,2.43930145141621
"31",0.1,0.7,24.8666666666667,24.9333333333333,68.8666666666667,73.4,0.7990415714781,0.789199118754035,1.61653335153604,1.42683638479172,27.5769230769231,28.1538461538462,73.7,74.7333333333333,0.811784505173779,0.726831496062629,1.37344076047947,1.47385106386088,22.7333333333333,22.7666666666667,63.0666666666667,68.4666666666667,1.06881966623337,1.0781884906898,2.06053967561638,1.62998718938153,25.4,74.6666666666667,0.800287304731834,1.5486986256048
"32",0.3,0.7,24.8666666666667,24.9333333333333,68.8666666666667,73.4,0.7990415714781,0.789199118754035,1.61653335153604,1.42683638479172,27.5769230769231,28.1538461538462,73.7,74.7333333333333,0.811784505173779,0.726831496062629,1.37344076047947,1.47385106386088,22.7333333333333,22.7666666666667,63.0666666666667,68.4666666666667,1.06881966623337,1.0781884906898,2.06053967561638,1.62998718938153,22.4,69.4,0.788713487596885,1.61073981717119
"33",0.5,0.7,24.8666666666667,24.9333333333333,68.8666666666667,73.4,0.7990415714781,0.789199118754035,1.61653335153604,1.42683638479172,27.5769230769231,28.1538461538462,73.7,74.7333333333333,0.811784505173779,0.726831496062629,1.37344076047947,1.47385106386088,22.7333333333333,22.7666666666667,63.0666666666667,68.4666666666667,1.06881966623337,1.0781884906898,2.06053967561638,1.62998718938153,19.3666666666667,59.7,0.931545907498808,1.91614435661886
"34",0.7,0.7,24.8666666666667,24.9333333333333,68.8666666666667,73.4,0.7990415714781,0.789199118754035,1.61653335153604,1.42683638479172,27.5769230769231,28.1538461538462,73.7,74.7333333333333,0.811784505173779,0.726831496062629,1.37344076047947,1.47385106386088,22.7333333333333,22.7666666666667,63.0666666666667,68.4666666666667,1.06881966623337,1.0781884906898,2.06053967561638,1.62998718938153,15.8333333333333,49.4,1.05599910019699,2.78526500524192
"35",0.9,0.7,24.8666666666667,24.9333333333333,68.8666666666667,73.4,0.7990415714781,0.789199118754035,1.61653335153604,1.42683638479172,27.5769230769231,28.1538461538462,73.7,74.7333333333333,0.811784505173779,0.726831496062629,1.37344076047947,1.47385106386088,22.7333333333333,22.7666666666667,63.0666666666667,68.4666666666667,1.06881966623337,1.0781884906898,2.06053967561638,1.62998718938153,9.2,29.1666666666667,0.574156052318351,2.38678513800869
"36",0.1,0.8,26.6666666666667,26.7333333333333,65.6666666666667,74.9666666666667,0.721322752594122,0.719088396934177,1.8316083839158,1.24520536397312,32.9473684210526,33,74.8333333333333,75.2666666666667,0.537884551465119,0.551446794579007,1.26818293683621,1.34573782154308,25.4333333333333,25.4666666666667,61.8666666666667,66.5333333333333,0.952532418168975,0.95980521651002,1.46823322815571,1.48303303172252,29.4333333333333,77.6666666666667,0.605877976663093,1.03093901325061
"37",0.3,0.8,26.6666666666667,26.7333333333333,65.6666666666667,74.9666666666667,0.721322752594122,0.719088396934177,1.8316083839158,1.24520536397312,32.9473684210526,33,74.8333333333333,75.2666666666667,0.537884551465119,0.551446794579007,1.26818293683621,1.34573782154308,25.4333333333333,25.4666666666667,61.8666666666667,66.5333333333333,0.952532418168975,0.95980521651002,1.46823322815571,1.48303303172252,27.0333333333333,73.5,0.560138187657323,1.50459067637955
"38",0.5,0.8,26.6666666666667,26.7333333333333,65.6666666666667,74.9666666666667,0.721322752594122,0.719088396934177,1.8316083839158,1.24520536397312,32.9473684210526,33,74.8333333333333,75.2666666666667,0.537884551465119,0.551446794579007,1.26818293683621,1.34573782154308,25.4333333333333,25.4666666666667,61.8666666666667,66.5333333333333,0.952532418168975,0.95980521651002,1.46823322815571,1.48303303172252,21.7666666666667,59.1666666666667,0.931792652843281,2.20661666089119
"39",0.7,0.8,26.6666666666667,26.7333333333333,65.6666666666667,74.9666666666667,0.721322752594122,0.719088396934177,1.8316083839158,1.24520536397312,32.9473684210526,33,74.8333333333333,75.2666666666667,0.537884551465119,0.551446794579007,1.26818293683621,1.34573782154308,25.4333333333333,25.4666666666667,61.8666666666667,66.5333333333333,0.952532418168975,0.95980521651002,1.46823322815571,1.48303303172252,15.4333333333333,48.2,0.60015962116859,2.11746975442851
