"","oracle_acc","edge_prob","hc_lower_shd_mean","hc_upper_shd_mean","hc_lower_sid_mean","hc_upper_sid_mean","hc_lower_shd_sd","hc_upper_shd_sd","hc_lower_sid_sd","hc_upper_sid_sd","pc_lower_shd_mean","pc_upper_shd_mean","pc_lower_sid_mean","pc_upper_sid_mean","pc_lower_shd_sd","pc_upper_shd_sd","pc_lower_sid_sd","pc_upper_sid_sd","ges_lower_shd_mean","ges_upper_shd_mean","ges_lower_sid_mean","ges_upper_sid_mean","ges_lower_shd_sd","ges_upper_shd_sd","ges_lower_sid_sd","ges_upper_sid_sd","human_shd_mean","human_sid_mean","human_shd_sd","human_sid_sd"
"21",0.1,0.5,22.9333333333333,22.9333333333333,67.8666666666667,67.8666666666667,0.630513990899731,0.630513990899731,2.11439148243559,2.11439148243559,22.4,22.4,62.2333333333333,62.4,0.419633118358154,0.419633118358154,1.7463810418391,1.75092750462056,29.8,29.8,54.7333333333333,54.7333333333333,3.66154291955238,3.66154291955238,11.7412721314331,11.7412721314331,17.6666666666667,69.6333333333333,0.737085489720893,2.16103600811104
"22",0.3,0.5,22.9333333333333,22.9333333333333,67.8666666666667,67.8666666666667,0.630513990899731,0.630513990899731,2.11439148243559,2.11439148243559,22.4,22.4,62.2333333333333,62.4,0.419633118358154,0.419633118358154,1.7463810418391,1.75092750462056,29.8,29.8,54.7333333333333,54.7333333333333,3.66154291955238,3.66154291955238,11.7412721314331,11.7412721314331,15.3666666666667,64.2333333333333,0.620499119329047,2.0968960823266
"23",0.5,0.5,22.9333333333333,22.9333333333333,67.8666666666667,67.8666666666667,0.630513990899731,0.630513990899731,2.11439148243559,2.11439148243559,22.4,22.4,62.2333333333333,62.4,0.419633118358154,0.419633118358154,1.7463810418391,1.75092750462056,29.8,29.8,54.7333333333333,54.7333333333333,3.66154291955238,3.66154291955238,11.7412721314331,11.7412721314331,11.2666666666667,48.4,0.757996957100212,2.62989008117839
"24",0.7,0.5,22.9333333333333,22.9333333333333,67.8666666666667,67.8666666666667,0.630513990899731,0.630513990899731,2.11439148243559,2.11439148243559,22.4,22.4,62.2333333333333,62.4,0.419633118358154,0.419633118358154,1.7463810418391,1.75092750462056,29.8,29.8,54.7333333333333,54.7333333333333,3.66154291955238,3.66154291955238,11.7412721314331,11.7412721314331,9.13333333333333,42.6333333333333,0.552389445605958,2.40759494308359
"25",0.9,0.5,22.9333333333333,22.9333333333333,67.8666666666667,67.8666666666667,0.630513990899731,0.630513990899731,2.11439148243559,2.11439148243559,22.4,22.4,62.2333333333333,62.4,0.419633118358154,0.419633118358154,1.7463810418391,1.75092750462056,29.8,29.8,54.7333333333333,54.7333333333333,3.66154291955238,3.66154291955238,11.7412721314331,11.7412721314331,6.2,28.9333333333333,0.453340094608132,2.56139928233083
"26",0.1,0.6,28.3666666666667,28.3666666666667,76.1333333333333,76.1333333333333,0.65825148625513,0.65825148625513,1.36771756623806,1.36771756623806,26.4666666666667,26.4666666666667,66.2666666666667,66.3,0.707485970509262,0.707485970509262,1.86124005958043,1.86199127126119,27.1333333333333,27.1333333333333,56.4333333333333,56.4333333333333,3.96304770680808,3.96304770680808,11.7610793937354,11.7610793937354,21.3,72.0666666666667,0.698356033427998,1.572707843716
"27",0.3,0.6,28.3666666666667,28.3666666666667,76.1333333333333,76.1333333333333,0.65825148625513,0.65825148625513,1.36771756623806,1.36771756623806,26.4666666666667,26.4666666666667,66.2666666666667,66.3,0.707485970509262,0.707485970509262,1.86124005958043,1.86199127126119,27.1333333333333,27.1333333333333,56.4333333333333,56.4333333333333,3.96304770680808,3.96304770680808,11.7610793937354,11.7610793937354,17.8333333333333,68.2666666666667,0.555191451566683,1.50854526357698
"28",0.5,0.6,28.3666666666667,28.3666666666667,76.1333333333333,76.1333333333333,0.65825148625513,0.65825148625513,1.36771756623806,1.36771756623806,26.4666666666667,26.4666666666667,66.2666666666667,66.3,0.707485970509262,0.707485970509262,1.86124005958043,1.86199127126119,27.1333333333333,27.1333333333333,56.4333333333333,56.4333333333333,3.96304770680808,3.96304770680808,11.7610793937354,11.7610793937354,15.4333333333333,58.6,0.609660416752465,1.74039234577763
"29",0.7,0.6,28.3666666666667,28.3666666666667,76.1333333333333,76.1333333333333,0.65825148625513,0.65825148625513,1.36771756623806,1.36771756623806,26.4666666666667,26.4666666666667,66.2666666666667,66.3,0.707485970509262,0.707485970509262,1.86124005958043,1.86199127126119,27.1333333333333,27.1333333333333,56.4333333333333,56.4333333333333,3.96304770680808,3.96304770680808,11.7610793937354,11.7610793937354,10.5666666666667,46.6666666666667,0.665545033465716,1.98055683179874
"30",0.9,0.6,28.3666666666667,28.3666666666667,76.1333333333333,76.1333333333333,0.65825148625513,0.65825148625513,1.36771756623806,1.36771756623806,26.4666666666667,26.4666666666667,66.2666666666667,66.3,0.707485970509262,0.707485970509262,1.86124005958043,1.86199127126119,27.1333333333333,27.1333333333333,56.4333333333333,56.4333333333333,3.96304770680808,3.96304770680808,11.7610793937354,11.7610793937354,7.13333333333333,30.7333333333333,0.485971791748738,2.13397978711158
"31",0.1,0.7,31.9666666666667,31.9666666666667,75.9666666666667,75.9666666666667,0.458591881099046,0.458591881099046,1.14015862309757,1.14015862309757,26.4,26.4,71.0666666666667,71.2333333333333,0.499655053425654,0.499655053425654,1.03160775461751,1.02349787138045,25.3333333333333,25.3333333333333,57.1333333333333,57.1333333333333,4.39696865275764,4.39696865275764,11.8138823462888,11.8138823462888,24.0666666666667,73.2,0.846810558865065,1.54205416068398
"32",0.3,0.7,31.9666666666667,31.9666666666667,75.9666666666667,75.9666666666667,0.458591881099046,0.458591881099046,1.14015862309757,1.14015862309757,26.4,26.4,71.0666666666667,71.2333333333333,0.499655053425654,0.499655053425654,1.03160775461751,1.02349787138045,25.3333333333333,25.3333333333333,57.1333333333333,57.1333333333333,4.39696865275764,4.39696865275764,11.8138823462888,11.8138823462888,22.5666666666667,71.7666666666667,0.700875205468025,1.39100834453262
"33",0.5,0.7,31.9666666666667,31.9666666666667,75.9666666666667,75.9666666666667,0.458591881099046,0.458591881099046,1.14015862309757,1.14015862309757,26.4,26.4,71.0666666666667,71.2333333333333,0.499655053425654,0.499655053425654,1.03160775461751,1.02349787138045,25.3333333333333,25.3333333333333,57.1333333333333,57.1333333333333,4.39696865275764,4.39696865275764,11.8138823462888,11.8138823462888,18.3666666666667,64.9,0.65825148625513,1.9317968527927
"34",0.7,0.7,31.9666666666667,31.9666666666667,75.9666666666667,75.9666666666667,0.458591881099046,0.458591881099046,1.14015862309757,1.14015862309757,26.4,26.4,71.0666666666667,71.2333333333333,0.499655053425654,0.499655053425654,1.03160775461751,1.02349787138045,25.3333333333333,25.3333333333333,57.1333333333333,57.1333333333333,4.39696865275764,4.39696865275764,11.8138823462888,11.8138823462888,13.1666666666667,50.9,0.612294222216237,2.40562081264959
"35",0.9,0.7,31.9666666666667,31.9666666666667,75.9666666666667,75.9666666666667,0.458591881099046,0.458591881099046,1.14015862309757,1.14015862309757,26.4,26.4,71.0666666666667,71.2333333333333,0.499655053425654,0.499655053425654,1.03160775461751,1.02349787138045,25.3333333333333,25.3333333333333,57.1333333333333,57.1333333333333,4.39696865275764,4.39696865275764,11.8138823462888,11.8138823462888,9.43333333333333,39.2666666666667,0.58266792919193,2.59483719655557
"36",0.1,0.8,34.6333333333333,34.6333333333333,79.6666666666667,79.6666666666667,0.405375753981055,0.405375753981055,1.19993614134045,1.19993614134045,28.3,28.3,72.2,72.6333333333333,0.619881338292434,0.619881338292434,0.927733612182082,0.840748617333322,24.0666666666667,24.0666666666667,60.8666666666667,60.8666666666667,4.56322128608148,4.56322128608148,10.4872116978443,10.4872116978443,28.5,75.4,0.672531672543913,1.09187174523658
"37",0.3,0.8,34.6333333333333,34.6333333333333,79.6666666666667,79.6666666666667,0.405375753981055,0.405375753981055,1.19993614134045,1.19993614134045,28.3,28.3,72.2,72.6333333333333,0.619881338292434,0.619881338292434,0.927733612182082,0.840748617333322,24.0666666666667,24.0666666666667,60.8666666666667,60.8666666666667,4.56322128608148,4.56322128608148,10.4872116978443,10.4872116978443,25.1666666666667,70.8,0.926100877469103,1.80637440907114
"38",0.5,0.8,34.6333333333333,34.6333333333333,79.6666666666667,79.6666666666667,0.405375753981055,0.405375753981055,1.19993614134045,1.19993614134045,28.3,28.3,72.2,72.6333333333333,0.619881338292434,0.619881338292434,0.927733612182082,0.840748617333322,24.0666666666667,24.0666666666667,60.8666666666667,60.8666666666667,4.56322128608148,4.56322128608148,10.4872116978443,10.4872116978443,22.0333333333333,65.6,0.708703419208958,1.78731160087453
"39",0.7,0.8,34.6333333333333,34.6333333333333,79.6666666666667,79.6666666666667,0.405375753981055,0.405375753981055,1.19993614134045,1.19993614134045,28.3,28.3,72.2,72.6333333333333,0.619881338292434,0.619881338292434,0.927733612182082,0.840748617333322,24.0666666666667,24.0666666666667,60.8666666666667,60.8666666666667,4.56322128608148,4.56322128608148,10.4872116978443,10.4872116978443,15.2333333333333,48.7,0.798969642991181,2.28143431392088
"40",0.9,0.8,34.6333333333333,34.6333333333333,79.6666666666667,79.6666666666667,0.405375753981055,0.405375753981055,1.19993614134045,1.19993614134045,28.3,28.3,72.2,72.6333333333333,0.619881338292434,0.619881338292434,0.927733612182082,0.840748617333322,24.0666666666667,24.0666666666667,60.8666666666667,60.8666666666667,4.56322128608148,4.56322128608148,10.4872116978443,10.4872116978443,10.1,36.4,0.682035493059638,2.21416547160148
"41",0.1,0.9,38.4333333333333,38.4333333333333,83.1333333333333,83.1333333333333,0.580691884852974,0.580691884852974,1.04906453493931,1.04906453493931,28.8666666666667,28.8666666666667,73.4333333333333,73.5333333333333,0.694367045495199,0.694367045495199,0.854579729112481,0.854646977376447,23.4333333333333,23.4333333333333,63.5333333333333,63.5333333333333,5.11039058722746,5.11039058722746,9.46767033695171,9.46767033695171,31.5333333333333,75.7333333333333,0.57880839410648,1.39121491050199
"42",0.3,0.9,38.4333333333333,38.4333333333333,83.1333333333333,83.1333333333333,0.580691884852974,0.580691884852974,1.04906453493931,1.04906453493931,28.8666666666667,28.8666666666667,73.4333333333333,73.5333333333333,0.694367045495199,0.694367045495199,0.854579729112481,0.854646977376447,23.4333333333333,23.4333333333333,63.5333333333333,63.5333333333333,5.11039058722746,5.11039058722746,9.46767033695171,9.46767033695171,28.6,72.4,0.558322610979561,1.16717558686545
"43",0.5,0.9,38.4333333333333,38.4333333333333,83.1333333333333,83.1333333333333,0.580691884852974,0.580691884852974,1.04906453493931,1.04906453493931,28.8666666666667,28.8666666666667,73.4333333333333,73.5333333333333,0.694367045495199,0.694367045495199,0.854579729112481,0.854646977376447,23.4333333333333,23.4333333333333,63.5333333333333,63.5333333333333,5.11039058722746,5.11039058722746,9.46767033695171,9.46767033695171,23.8666666666667,65.8666666666667,0.787449444950271,1.49076338797517
"44",0.7,0.9,38.4333333333333,38.4333333333333,83.1333333333333,83.1333333333333,0.580691884852974,0.580691884852974,1.04906453493931,1.04906453493931,28.8666666666667,28.8666666666667,73.4333333333333,73.5333333333333,0.694367045495199,0.694367045495199,0.854579729112481,0.854646977376447,23.4333333333333,23.4333333333333,63.5333333333333,63.5333333333333,5.11039058722746,5.11039058722746,9.46767033695171,9.46767033695171,18.3666666666667,54.4666666666667,0.692294757058972,2.30627994897955
"45",0.9,0.9,38.4333333333333,38.4333333333333,83.1333333333333,83.1333333333333,0.580691884852974,0.580691884852974,1.04906453493931,1.04906453493931,28.8666666666667,28.8666666666667,73.4333333333333,73.5333333333333,0.694367045495199,0.694367045495199,0.854579729112481,0.854646977376447,23.4333333333333,23.4333333333333,63.5333333333333,63.5333333333333,5.11039058722746,5.11039058722746,9.46767033695171,9.46767033695171,12.4333333333333,39.3666666666667,0.69758752317571,2.03050491050154
